Origin,Destination,Latitude_OR,Longitude_OR,Latitude_DEST,Longitude_DEST
ABQ,DEN,35.040199,-106.609001,39.861698150635,-104.672996521
ATL,DEN,33.6367,-84.428101,39.861698150635,-104.672996521
AUS,DEN,30.194499969482422,-97.6698989868164,39.861698150635,-104.672996521
AUS,LAS,30.194499969482422,-97.6698989868164,36.08010101,-115.1520004
AUS,LAX,30.194499969482422,-97.6698989868164,33.94250107,-118.4079971
AUS,ORD,30.194499969482422,-97.6698989868164,41.9786,-87.9048
AUS,SFO,30.194499969482422,-97.6698989868164,37.61899948120117,-122.375
BDL,ORD,41.9388999939,-72.68319702149999,41.9786,-87.9048
BNA,EWR,36.1245002746582,-86.6781997680664,40.692501068115234,-74.168701171875
BNA,ORD,36.1245002746582,-86.6781997680664,41.9786,-87.9048
BOI,DEN,43.5644,-116.223,39.861698150635,-104.672996521
BOS,DEN,42.36429977,-71.00520325,39.861698150635,-104.672996521
BOS,IAH,42.36429977,-71.00520325,29.984399795532227,-95.34140014648438
BOS,SFO,42.36429977,-71.00520325,37.61899948120117,-122.375
BUF,ORD,42.94049835,-78.73220062,41.9786,-87.9048
BWI,DEN,39.1754,-76.668297,39.861698150635,-104.672996521
BWI,LAX,39.1754,-76.668297,33.94250107,-118.4079971
BWI,ORD,39.1754,-76.668297,41.9786,-87.9048
BZN,ORD,45.77750015,-111.1529999,41.9786,-87.9048
CLE,DEN,41.4117012024,-81.8498001099,39.861698150635,-104.672996521
CLE,ORD,41.4117012024,-81.8498001099,41.9786,-87.9048
CLE,RSW,41.4117012024,-81.8498001099,26.53619956970215,-81.75520324707031
CMH,DEN,39.998001,-82.891899,39.861698150635,-104.672996521
CMH,ORD,39.998001,-82.891899,41.9786,-87.9048
CVG,ORD,39.0488014221,-84.6678009033,41.9786,-87.9048
DCA,ORD,38.8521,-77.037697,41.9786,-87.9048
DEN,AUS,39.861698150635,-104.672996521,30.194499969482422,-97.6698989868164
DEN,BDL,39.861698150635,-104.672996521,41.9388999939,-72.68319702149999
DEN,BNA,39.861698150635,-104.672996521,36.1245002746582,-86.6781997680664
DEN,BOI,39.861698150635,-104.672996521,43.5644,-116.223
DEN,BOS,39.861698150635,-104.672996521,42.36429977,-71.00520325
DEN,CLE,39.861698150635,-104.672996521,41.4117012024,-81.8498001099
DEN,CMH,39.861698150635,-104.672996521,39.998001,-82.891899
DEN,DFW,39.861698150635,-104.672996521,32.896801,-97.038002
DEN,EWR,39.861698150635,-104.672996521,40.692501068115234,-74.168701171875
DEN,FLL,39.861698150635,-104.672996521,26.072599,-80.152702
DEN,GEG,39.861698150635,-104.672996521,47.61989974975586,-117.53399658203125
DEN,GRR,39.861698150635,-104.672996521,42.88079834,-85.52279663
DEN,IAD,39.861698150635,-104.672996521,38.94449997,-77.45580292
DEN,IND,39.861698150635,-104.672996521,39.7173,-86.294403
DEN,LAS,39.861698150635,-104.672996521,36.08010101,-115.1520004
DEN,LAX,39.861698150635,-104.672996521,33.94250107,-118.4079971
DEN,LGA,39.861698150635,-104.672996521,40.77719879,-73.87259674
DEN,MCO,39.861698150635,-104.672996521,28.429399490356445,-81.30899810791016
DEN,MKE,39.861698150635,-104.672996521,42.947200775146484,-87.89659881591797
DEN,MSP,39.861698150635,-104.672996521,44.882,-93.221802
DEN,MSY,39.861698150635,-104.672996521,29.99340057373047,-90.25800323486328
DEN,OMA,39.861698150635,-104.672996521,41.3032,-95.894096
DEN,ONT,39.861698150635,-104.672996521,34.055999755859375,-117.60099792480469
DEN,ORD,39.861698150635,-104.672996521,41.9786,-87.9048
DEN,PDX,39.861698150635,-104.672996521,45.58869934,-122.5979996
DEN,PIT,39.861698150635,-104.672996521,40.49150085,-80.23290253
DEN,RDU,39.861698150635,-104.672996521,35.877601623535156,-78.7874984741211
DEN,SAN,39.861698150635,-104.672996521,32.7336006165,-117.190002441
DEN,SFO,39.861698150635,-104.672996521,37.61899948120117,-122.375
DEN,SJC,39.861698150635,-104.672996521,37.362598,-121.929001
DEN,SMF,39.861698150635,-104.672996521,38.69540023803711,-121.59100341796875
DEN,SNA,39.861698150635,-104.672996521,33.67570114,-117.8679962
DEN,TPA,39.861698150635,-104.672996521,27.975500106811523,-82.533203125
DEN,TUL,39.861698150635,-104.672996521,36.19839859008789,-95.88809967041016
DEN,TUS,39.861698150635,-104.672996521,32.1161003112793,-110.94100189208984
DFW,DEN,32.896801,-97.038002,39.861698150635,-104.672996521
DSM,ORD,41.534000396728516,-93.66310119628906,41.9786,-87.9048
DTW,DEN,42.212398529052734,-83.35340118408203,39.861698150635,-104.672996521
DTW,IAH,42.212398529052734,-83.35340118408203,29.984399795532227,-95.34140014648438
DTW,ORD,42.212398529052734,-83.35340118408203,41.9786,-87.9048
EWR,AUS,40.692501068115234,-74.168701171875,30.194499969482422,-97.6698989868164
EWR,BNA,40.692501068115234,-74.168701171875,36.1245002746582,-86.6781997680664
EWR,DEN,40.692501068115234,-74.168701171875,39.861698150635,-104.672996521
EWR,FLL,40.692501068115234,-74.168701171875,26.072599,-80.152702
EWR,LAS,40.692501068115234,-74.168701171875,36.08010101,-115.1520004
EWR,MCO,40.692501068115234,-74.168701171875,28.429399490356445,-81.30899810791016
EWR,ORD,40.692501068115234,-74.168701171875,41.9786,-87.9048
EWR,SAN,40.692501068115234,-74.168701171875,32.7336006165,-117.190002441
EWR,SJU,40.692501068115234,-74.168701171875,18.4393997192,-66.0018005371
FLL,DEN,26.072599,-80.152702,39.861698150635,-104.672996521
FLL,EWR,26.072599,-80.152702,40.692501068115234,-74.168701171875
FLL,IAD,26.072599,-80.152702,38.94449997,-77.45580292
FLL,ORD,26.072599,-80.152702,41.9786,-87.9048
GRR,DEN,42.88079834,-85.52279663,39.861698150635,-104.672996521
HNL,ORD,21.32062,-157.924228,41.9786,-87.9048
HNL,SFO,21.32062,-157.924228,37.61899948120117,-122.375
IAD,DEN,38.94449997,-77.45580292,39.861698150635,-104.672996521
IAD,FLL,38.94449997,-77.45580292,26.072599,-80.152702
IAD,LAS,38.94449997,-77.45580292,36.08010101,-115.1520004
IAD,LAX,38.94449997,-77.45580292,33.94250107,-118.4079971
IAD,MCO,38.94449997,-77.45580292,28.429399490356445,-81.30899810791016
IAD,SEA,38.94449997,-77.45580292,47.449001,-122.308998
IAH,BOS,29.984399795532227,-95.34140014648438,42.36429977,-71.00520325
IAH,CVG,29.984399795532227,-95.34140014648438,39.0488014221,-84.6678009033
IAH,DTW,29.984399795532227,-95.34140014648438,42.212398529052734,-83.35340118408203
IAH,LAX,29.984399795532227,-95.34140014648438,33.94250107,-118.4079971
IAH,LGA,29.984399795532227,-95.34140014648438,40.77719879,-73.87259674
IAH,MIA,29.984399795532227,-95.34140014648438,25.79319953918457,-80.29060363769531
IAH,MSP,29.984399795532227,-95.34140014648438,44.882,-93.221802
IAH,ORD,29.984399795532227,-95.34140014648438,41.9786,-87.9048
IAH,PHL,29.984399795532227,-95.34140014648438,39.87189865112305,-75.24109649658203
IAH,PHX,29.984399795532227,-95.34140014648438,33.43429946899414,-112.01200103759766
IAH,SLC,29.984399795532227,-95.34140014648438,40.78839874267578,-111.97799682617188
JAC,ORD,43.6072998046875,-110.73799896240234,41.9786,-87.9048
JAX,DEN,30.49410057067871,-81.68789672851562,39.861698150635,-104.672996521
JAX,ORD,30.49410057067871,-81.68789672851562,41.9786,-87.9048
KOA,LAX,19.738783,-156.045603,33.94250107,-118.4079971
LAS,DEN,36.08010101,-115.1520004,39.861698150635,-104.672996521
LAS,EWR,36.08010101,-115.1520004,40.692501068115234,-74.168701171875
LAS,IAD,36.08010101,-115.1520004,38.94449997,-77.45580292
LAS,LAX,36.08010101,-115.1520004,33.94250107,-118.4079971
LAS,ORD,36.08010101,-115.1520004,41.9786,-87.9048
LAS,SFO,36.08010101,-115.1520004,37.61899948120117,-122.375
LAX,BWI,33.94250107,-118.4079971,39.1754,-76.668297
LAX,HNL,33.94250107,-118.4079971,21.32062,-157.924228
LAX,IAD,33.94250107,-118.4079971,38.94449997,-77.45580292
LAX,IAH,33.94250107,-118.4079971,29.984399795532227,-95.34140014648438
LAX,KOA,33.94250107,-118.4079971,19.738783,-156.045603
LAX,LAS,33.94250107,-118.4079971,36.08010101,-115.1520004
LAX,LIH,33.94250107,-118.4079971,21.97599983215332,-159.33900451660156
LAX,MCO,33.94250107,-118.4079971,28.429399490356445,-81.30899810791016
LAX,MSN,33.94250107,-118.4079971,43.13990020751953,-89.3375015258789
LAX,OGG,33.94250107,-118.4079971,20.8986,-156.429993
LAX,PHX,33.94250107,-118.4079971,33.43429946899414,-112.01200103759766
LAX,SAN,33.94250107,-118.4079971,32.7336006165,-117.190002441
LAX,SFO,33.94250107,-118.4079971,37.61899948120117,-122.375
LGA,DEN,40.77719879,-73.87259674,39.861698150635,-104.672996521
LGA,IAH,40.77719879,-73.87259674,29.984399795532227,-95.34140014648438
LIH,LAX,21.97599983215332,-159.33900451660156,33.94250107,-118.4079971
MCO,CLE,28.429399490356445,-81.30899810791016,41.4117012024,-81.8498001099
MCO,DEN,28.429399490356445,-81.30899810791016,39.861698150635,-104.672996521
MCO,EWR,28.429399490356445,-81.30899810791016,40.692501068115234,-74.168701171875
MCO,IAD,28.429399490356445,-81.30899810791016,38.94449997,-77.45580292
MCO,ORD,28.429399490356445,-81.30899810791016,41.9786,-87.9048
MEM,DEN,35.04240036010742,-89.97669982910156,39.861698150635,-104.672996521
MIA,EWR,25.79319953918457,-80.29060363769531,40.692501068115234,-74.168701171875
MIA,IAH,25.79319953918457,-80.29060363769531,29.984399795532227,-95.34140014648438
MSN,LAX,43.13990020751953,-89.3375015258789,33.94250107,-118.4079971
MSN,RDU,43.13990020751953,-89.3375015258789,35.877601623535156,-78.7874984741211
MSP,IAH,44.882,-93.221802,29.984399795532227,-95.34140014648438
MSY,DEN,29.99340057373047,-90.25800323486328,39.861698150635,-104.672996521
MSY,ORD,29.99340057373047,-90.25800323486328,41.9786,-87.9048
MTJ,ORD,38.509799957300004,-107.893997192,41.9786,-87.9048
OGG,LAX,20.8986,-156.429993,33.94250107,-118.4079971
OKC,DEN,35.39310073852539,-97.60070037841797,39.861698150635,-104.672996521
OMA,DEN,41.3032,-95.894096,39.861698150635,-104.672996521
OMA,ORD,41.3032,-95.894096,41.9786,-87.9048
ONT,DEN,34.055999755859375,-117.60099792480469,39.861698150635,-104.672996521
ONT,SFO,34.055999755859375,-117.60099792480469,37.61899948120117,-122.375
ORD,ABQ,41.9786,-87.9048,35.040199,-106.609001
ORD,BDL,41.9786,-87.9048,41.9388999939,-72.68319702149999
ORD,BNA,41.9786,-87.9048,36.1245002746582,-86.6781997680664
ORD,BUF,41.9786,-87.9048,42.94049835,-78.73220062
